,id,first_name,last_name,full_name,status,rank,points,starts,wins,poles,stage_wins,chase_bonus,chase_wins,chase_stage_wins,top_5,top_10,top_15,top_20,dnf,laps_led,laps_completed,money,avg_start_position,avg_finish_position,avg_laps_completed,laps_led_pct,in_chase,behind,series,season
658,fca22d58-dc2c-4549-91be-8dd4dae9f3b3,Jr,Heffner,Jr Heffner,ACT,56,18,1,0,0,nan value,nan value,nan value,nan value,0,0,1,1,0,0,150,0.0,4.0,15.0,150.0,0.0,False,-4012.0,cw,2016
659,ae560bad-295c-4e5b-89f5-01bd940ab299,Enrique,Contreras,Enrique Contreras III,ACT,57,18,2,0,0,nan value,nan value,nan value,nan value,0,0,0,1,1,0,200,0.0,29.5,24.0,100.0,0.0,False,-4012.0,cw,2016
660,8dd98524-b888-4f59-a32c-f6b66b3730b6,Sheldon,Creed,Sheldon Creed,ACT,58,17,1,0,0,nan value,nan value,nan value,nan value,0,0,0,1,0,0,148,0.0,25.0,16.0,148.0,0.0,False,-4013.0,cw,2016
661,cd36b226-fd8a-4ecc-ab04-eb9453a66444,Carlos,Contreras,Carlos Contreras,ACT,59,17,4,0,0,nan value,nan value,nan value,nan value,0,0,0,0,3,0,157,0.0,28.0,28.75,39.25,0.0,False,-4013.0,cw,2016
662,7ec39c5e-a620-401f-82f7-50713b7c4b30,Myatt,Snider,Myatt Snider,ACT,60,16,1,0,0,nan value,nan value,nan value,nan value,0,0,0,1,0,0,150,0.0,19.0,17.0,150.0,0.0,False,-4014.0,cw,2016
663,8855ea2b-bd5f-4e14-8532-fa35b13810e2,Kevin,Donahue,Kevin Donahue,ACT,61,16,2,0,0,nan value,nan value,nan value,nan value,0,0,0,1,1,0,264,0.0,27.5,25.0,132.0,0.0,False,-4014.0,cw,2016
664,e615b810-e822-43ab-921a-9f60392ff2e2,Timothy,Viens,Timothy Viens,ACT,62,15,3,0,0,nan value,nan value,nan value,nan value,0,0,0,0,2,0,245,0.0,30.3333,28.0,81.6667,0.0,False,-4015.0,cw,2016
665,43972c1b-da8b-4d40-a211-894158bf6be6,Kyle,Martel,Kyle Martel,ACT,63,14,1,0,0,nan value,nan value,nan value,nan value,0,0,0,1,0,0,60,0.0,25.0,19.0,60.0,0.0,False,-4016.0,cw,2016
666,31c05f01-8b25-4c6a-9a76-75efe03abe13,Caleb,Roark,Caleb Roark,ACT,64,12,8,0,0,nan value,nan value,nan value,nan value,0,0,0,0,8,0,28,0.0,31.0,31.5,3.5,0.0,False,-4018.0,cw,2016
667,198c8de5-9175-4c42-acad-a1d8de6df398,Harrison,Burton,Harrison Burton,ACT,65,11,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,0,0,199,0.0,16.0,22.0,199.0,0.0,False,-4019.0,cw,2016
668,b1308062-ff2f-4dc4-a402-58af1c2ebdab,Derek,Scott,Derek Scott Jr,ACT,66,8,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,0,0,196,0.0,27.0,25.0,196.0,0.0,False,-4022.0,cw,2016
669,fdb39618-2e26-448a-afb8-30b2bb2ad4e4,Cj,Faison,Cj Faison,ACT,67,8,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,0,0,190,0.0,31.0,25.0,190.0,0.0,False,-4022.0,cw,2016
670,7feeee8c-a83f-43b8-8066-e2fa2a838faa,Alon,Day,Alon Day,ACT,68,7,2,0,0,nan value,nan value,nan value,nan value,0,0,0,0,0,0,302,0.0,28.0,25.0,151.0,0.0,False,-4023.0,cw,2016
671,dd38e83c-4091-4ee9-a2ca-9d1c3ae58fc7,Justin,Fontaine,Justin Fontaine,ACT,69,7,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,0,0,195,0.0,28.0,26.0,195.0,0.0,False,-4023.0,cw,2016
672,cb65cdd3-a520-45c4-b876-42205c21d0e1,Ryan,Lynch,Ryan Lynch,ACT,70,7,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,0,0,158,0.0,28.0,26.0,158.0,0.0,False,-4023.0,cw,2016
673,df3c271a-b038-46c2-905e-6bad2684512e,Korbin,Forrister,Korbin Forrister,ACT,71,6,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,1,0,59,0.0,10.0,27.0,59.0,0.0,False,-4024.0,cw,2016
674,bd66e6a7-359d-4edb-906c-345b96257523,Joshua,Reeves,Joshua Reeves,ACT,72,5,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,0,0,191,0.0,30.0,28.0,191.0,0.0,False,-4025.0,cw,2016
675,66a8630f-d2a9-41b9-9891-8e7d0198fe9a,Dominique,Van Wieringen,Dominique Van Wieringen,ACT,73,2,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,1,0,26,0.0,24.0,31.0,26.0,0.0,False,-4028.0,cw,2016
676,38d7f5d1-6da3-4706-916d-a0784931c833,Patrick,Staropoli,Patrick Staropoli,ACT,74,2,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,0,0,125,0.0,26.0,31.0,125.0,0.0,False,-4028.0,cw,2016
677,3cd83b0d-be81-4884-80c7-00540e3489c9,Justin,Shipley,Justin Shipley,ACT,75,2,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,1,0,11,0.0,13.0,31.0,11.0,0.0,False,-4028.0,cw,2016
678,3354a6c0-eac9-432e-80e1-38043ee4a26b,Akinori,Ogata,Akinori Ogata,ACT,76,2,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,0,0,75,0.0,32.0,31.0,75.0,0.0,False,-4028.0,cw,2016
679,e1d94497-485d-4587-9f74-c2653b407ab2,Kyle,Donahue,Kyle Donahue,ACT,77,2,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,1,0,48,0.0,22.0,31.0,48.0,0.0,False,-4028.0,cw,2016
680,37dddcf8-63a3-47e7-9c61-b60afc902ef6,Josh,White,Josh White,ACT,78,1,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,1,0,45,0.0,31.0,32.0,45.0,0.0,False,-4029.0,cw,2016
681,50d079fb-f661-40d4-812e-207beef1a7e3,Andy,Seuss,Andy Seuss,ACT,79,1,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,1,0,20,0.0,32.0,32.0,20.0,0.0,False,-4029.0,cw,2016
682,85c06960-3610-4eff-9ef2-18641b84c952,Kyle,Busch,Kyle Busch,ACT,80,0,4,2,0,nan value,nan value,nan value,nan value,3,3,3,3,1,245,596,0.0,5.5,8.5,149.0,41.11,False,-4030.0,cw,2016
683,ebd0a08d-5308-442e-a2ae-2e40aafb3100,Daniel,Suárez,Daniel Suárez,ACT,81,0,13,1,1,nan value,nan value,nan value,nan value,3,6,8,9,3,219,2108,0.0,7.0,13.6154,162.1538,10.39,False,-4030.0,cw,2016
684,a756eefd-801d-4214-ab1b-0b595c21c37d,Kyle,Larson,Kyle Larson,ACT,82,0,3,1,0,nan value,nan value,nan value,nan value,3,3,3,3,0,203,539,0.0,5.0,3.0,179.6667,37.66,False,-4030.0,cw,2016
685,5fd3e3fb-322f-4157-ae41-9317fba1997d,Chase,Elliott,Chase Elliott,ACT,83,0,1,0,1,nan value,nan value,nan value,nan value,1,1,1,1,0,109,200,0.0,1.0,2.0,200.0,54.5,False,-4030.0,cw,2016
686,bcf5b54b-bbbe-4653-aade-a7364e946056,Clint,Bowyer,Clint Bowyer,ACT,84,0,1,0,0,nan value,nan value,nan value,nan value,1,1,1,1,0,0,170,0.0,16.0,5.0,170.0,0.0,False,-4030.0,cw,2016
687,e595780e-baa7-4988-9a19-311fef7414d5,Erik,Jones,Erik Jones,ACT,85,0,1,0,0,nan value,nan value,nan value,nan value,1,1,1,1,0,0,160,0.0,17.0,5.0,160.0,0.0,False,-4030.0,cw,2016
688,01399821-2c69-4580-94dd-d1c507194f45,Brandon,Jones,Brandon Jones,ACT,86,0,5,0,0,nan value,nan value,nan value,nan value,0,2,3,5,0,0,880,0.0,11.8,12.8,176.0,0.0,False,-4030.0,cw,2016
689,8853e676-384e-4d08-8808-970fd111f36a,Austin,Dillon,Austin Dillon,ACT,87,0,1,0,0,nan value,nan value,nan value,nan value,0,1,1,1,0,0,147,0.0,22.0,8.0,147.0,0.0,False,-4030.0,cw,2016
690,968cbde9-2824-41a7-9d94-5f2765c4b829,Scott,Lagasse,Scott Lagasse Jr,ACT,88,0,2,0,0,nan value,nan value,nan value,nan value,0,1,1,1,0,0,234,0.0,23.5,15.5,117.0,0.0,False,-4030.0,cw,2016
691,97526fee-9903-4b36-a556-14af234fe98f,Bobby,Gerhart,Bobby Gerhart,ACT,89,0,2,0,0,nan value,nan value,nan value,nan value,0,0,1,2,0,0,194,0.0,23.0,14.5,97.0,0.0,False,-4030.0,cw,2016
692,62369fd2-886e-41b1-bd56-8452b55216f1,Dylan,Lupton,Dylan Lupton,ACT,90,0,2,0,0,nan value,nan value,nan value,nan value,0,0,1,2,0,0,244,0.0,25.0,15.5,122.0,0.0,False,-4030.0,cw,2016
693,30180a89-d256-4ab3-aa14-cd5aaab61737,Cole,Whitt,Cole Whitt,ACT,91,0,1,0,0,nan value,nan value,nan value,nan value,0,0,1,1,0,0,200,0.0,21.0,12.0,200.0,0.0,False,-4030.0,cw,2016
694,048726db-d4ca-49f7-8e28-e8993958236f,Josh,Berry,Josh Berry,ACT,92,0,1,0,0,nan value,nan value,nan value,nan value,0,0,1,1,0,0,151,0.0,22.0,13.0,151.0,0.0,False,-4030.0,cw,2016
695,46f77b78-961b-48cc-8681-b971511d2d5e,D.J.,Kennington,D.J. Kennington,ACT,93,0,2,0,0,nan value,nan value,nan value,nan value,0,0,1,1,0,0,265,0.0,24.5,18.5,132.5,0.0,False,-4030.0,cw,2016
696,fb6c45e9-990e-46e3-88df-174449c13334,Ross,Chastain,Ross Chastain,ACT,94,0,1,0,0,nan value,nan value,nan value,nan value,0,0,1,1,0,0,94,0.0,26.0,15.0,94.0,0.0,False,-4030.0,cw,2016
697,5ae1a122-28a3-461b-82e0-955c0d1132fa,BJ,McLeod,BJ McLeod,ACT,95,0,1,0,0,nan value,nan value,nan value,nan value,0,0,1,1,0,0,170,0.0,25.0,15.0,170.0,0.0,False,-4030.0,cw,2016
698,fa1dba10-512b-4cfd-bcb7-c8e4963a209d,Cody,Ware,Cody Ware,ACT,96,0,2,0,0,nan value,nan value,nan value,nan value,0,0,0,1,0,0,156,0.0,29.0,19.0,78.0,0.0,False,-4030.0,cw,2016
699,1a618e86-838d-4983-9b52-011a67cccf7a,Reed,Sorenson,Reed Sorenson,ACT,97,0,6,0,0,nan value,nan value,nan value,nan value,0,0,0,2,3,2,602,0.0,25.6667,22.8333,100.3333,0.33,False,-4030.0,cw,2016
700,35a6fe75-7b32-4b7b-af0c-e68cb0891f7a,Garrett,Smithley,Garrett Smithley,ACT,98,0,3,0,0,nan value,nan value,nan value,nan value,0,0,0,1,0,0,388,0.0,24.6667,22.6667,129.3333,0.0,False,-4030.0,cw,2016
701,747de0f4-1dad-40f3-9a32-812c619d287b,Ray,Black,Ray Black Jr,ACT,99,0,1,0,0,nan value,nan value,nan value,nan value,0,0,0,1,0,0,151,0.0,25.0,18.0,151.0,0.0,False,-4030.0,cw,2016
702,d18adf1a-679d-4ea5-a251-253ac7d03b75,Ryan,Ellis,Ryan Ellis,ACT,100,0,4,0,0,nan value,nan value,nan value,nan value,0,0,0,1,3,0,143,0.0,30.25,27.75,35.75,0.0,False,-4030.0,cw,2016
703,4981bba7-2971-4c78-8fbd-feccf1afdb97,Todd,Peck,Todd Peck,ACT,101,0,3,0,0,nan value,nan value,nan value,nan value,0,0,0,0,1,0,235,0.0,26.3333,25.0,78.3333,0.0,False,-4030.0,cw,2016
704,8d1f56fe-2dca-42e1-a9ea-e78399ee512e,Justin,Marks,Justin Marks,ACT,102,0,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,0,0,127,0.0,14.0,22.0,127.0,0.0,False,-4030.0,cw,2016
705,32251b56-7387-4ade-8482-0917553218f4,JJ,Yeley,JJ Yeley,ACT,103,0,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,0,0,125,0.0,26.0,24.0,125.0,0.0,False,-4030.0,cw,2016
706,e59f054b-a9c1-4c1d-9db2-cb4f0db1dc93,Paige,Decker,Paige Decker,ACT,104,0,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,0,0,246,0.0,30.0,25.0,246.0,0.0,False,-4030.0,cw,2016
707,01bfd851-485c-4ae1-be40-0c4ba39abe09,Claire,Decker,Claire Decker,ACT,105,0,2,0,0,nan value,nan value,nan value,nan value,0,0,0,0,1,0,248,0.0,31.5,29.5,124.0,0.0,False,-4030.0,cw,2016
708,013b2c21-c68e-4f9d-880f-10c921d181e7,Josh,Wise,Josh Wise,ACT,106,0,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,0,0,147,0.0,26.0,27.0,147.0,0.0,False,-4030.0,cw,2016
709,971ba306-74df-48e9-a221-78bdd381c346,Mike,Harmon,Mike Harmon,ACT,107,0,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,1,0,62,0.0,32.0,29.0,62.0,0.0,False,-4030.0,cw,2016
710,ec55af48-cddf-4f2d-bf82-d2c7e3bf203d,Brandon,Hightower,Brandon Hightower,ACT,108,0,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,1,0,51,0.0,30.0,30.0,51.0,0.0,False,-4030.0,cw,2016
711,8e9980c0-68c2-407a-ae7c-c49e02ff19db,Sean,Corr,Sean Corr,ACT,109,0,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,1,0,5,0.0,28.0,30.0,5.0,0.0,False,-4030.0,cw,2016
712,a374590a-c82e-4ee4-9623-ba7d3ee82aad,Camden,Murphy,Camden Murphy,ACT,110,0,1,0,0,nan value,nan value,nan value,nan value,0,0,0,0,1,0,3,0.0,29.0,31.0,3.0,0.0,False,-4030.0,cw,2016
713,e595780e-baa7-4988-9a19-311fef7414d5,Erik,Jones,Erik Jones,ACT,1,899,23,3,6,nan value,nan value,nan value,nan value,11,20,22,22,1,925,3437,661512.0,4.6087,6.3043,149.4348,26.91,False,nan value,cw,2015
714,b030a8df-e7de-44a4-9f59-34bb9fd227d0,Tyler,Reddick,Tyler Reddick,ACT,2,884,23,2,0,nan value,nan value,nan value,nan value,14,19,22,23,0,117,3450,582989.0,8.5652,6.3478,150.0,3.39,False,-15.0,cw,2015
715,b5610b89-dded-41b1-bb85-bac0ccf63015,Matt,Crafton,Matt Crafton,ACT,3,877,23,6,4,nan value,nan value,nan value,nan value,13,18,19,19,3,771,3365,695975.0,6.6087,7.6522,146.3043,22.91,False,-22.0,cw,2015
716,4d5ede64-88da-4381-a164-13880230f74a,Johnny,Sauter,Johnny Sauter,ACT,4,809,23,0,0,nan value,nan value,nan value,nan value,7,16,20,21,1,118,3420,437218.0,11.8696,9.1739,148.6957,3.45,False,-90.0,cw,2015
717,4432ecf0-1514-4535-ae26-10787fedfb9c,Timothy,Peters,Timothy Peters,ACT,5,804,23,2,1,nan value,nan value,nan value,nan value,8,16,17,19,3,115,3309,505947.0,11.2609,9.5652,143.8696,3.48,False,-95.0,cw,2015
718,2119b3ac-1e56-480b-b9d2-da11ea1b5a6c,Cameron,Hayley,Cameron Hayley,ACT,6,766,23,0,0,nan value,nan value,nan value,nan value,4,13,18,21,1,78,3330,405427.0,8.4348,10.9565,144.7826,2.34,False,-133.0,cw,2015
719,460d88fe-cf23-495e-8f04-98729874023c,Daniel,Hemric,Daniel Hemric,ACT,7,733,23,0,0,nan value,nan value,nan value,nan value,4,13,16,19,1,18,3322,394878.0,10.8261,12.2174,144.4348,0.54,False,-166.0,cw,2015
720,e822a413-9ff4-4315-8834-68e03cfa19cc,John Wes,Townley,John Wes Townley,RET,8,730,23,1,0,nan value,nan value,nan value,nan value,3,9,15,20,2,25,3323,433016.0,12.4783,12.5217,144.4783,0.75,False,-169.0,cw,2015
721,e6bc00de-f6f4-4076-889b-4de1b398e0ad,Ben,Kennedy,Ben Kennedy,ACT,9,690,23,0,1,nan value,nan value,nan value,nan value,4,8,14,17,4,7,3201,413976.0,10.3913,14.087,139.1739,0.22,False,-209.0,cw,2015
722,c5d101d1-6e77-4e46-a02c-3cd307578f89,Spencer,Gallagher,Spencer Gallagher,ACT,10,677,23,0,0,nan value,nan value,nan value,nan value,1,6,14,18,2,3,3343,387929.0,12.7391,14.6087,145.3478,0.09,False,-222.0,cw,2015
723,747de0f4-1dad-40f3-9a32-812c619d287b,Ray,Black,Ray Black Jr,ACT,11,635,23,0,0,nan value,nan value,nan value,nan value,1,1,12,17,2,7,3311,377418.0,20.6522,16.6522,143.9565,0.21,False,-264.0,cw,2015
724,6334f9f0-8b97-4020-8204-2ba30e7dd4ba,John H.,Nemechek,John H. Nemechek,ACT,12,630,18,1,0,nan value,nan value,nan value,nan value,8,10,15,15,2,61,2560,389657.0,9.8333,9.5,142.2222,2.38,False,-269.0,cw,2015
725,4bb14231-16a9-4536-b8dd-45dd7a8b7975,Tyler,Young,Tyler Young,ACT,13,629,23,0,0,nan value,nan value,nan value,nan value,0,2,11,19,1,1,3314,368181.0,19.2609,16.6957,144.087,0.03,False,-270.0,cw,2015
726,688214a4-99fb-4e45-9a14-58cb0d6d4c2c,Mason,Mingus,Mason Mingus,ACT,14,527,21,0,0,nan value,nan value,nan value,nan value,1,3,7,13,7,4,2735,335501.0,17.4286,18.9524,130.2381,0.15,False,-372.0,cw,2015
727,01399821-2c69-4580-94dd-d1c507194f45,Brandon,Jones,Brandon Jones,ACT,15,482,17,0,0,nan value,nan value,nan value,nan value,4,8,11,12,4,12,2294,312088.0,8.9412,14.3529,134.9412,0.52,False,-417.0,cw,2015
728,3c731d6e-9acb-4ae9-9333-df5c404eb099,Travis,Kvapil,Travis Kvapil,ACT,16,477,21,0,0,nan value,nan value,nan value,nan value,0,0,5,10,8,2,2512,305044.0,23.5714,21.381,119.619,0.08,False,-422.0,cw,2015
729,d5435cba-2102-49e4-a1d8-389b11530304,Jennifer Jo,Cobb,Jennifer Jo Cobb,ACT,17,473,23,0,0,nan value,nan value,nan value,nan value,0,0,0,7,2,0,2965,323446.0,26.087,23.4348,128.913,0.0,False,-426.0,cw,2015
730,df3c271a-b038-46c2-905e-6bad2684512e,Korbin,Forrister,Korbin Forrister,ACT,18,463,22,0,0,nan value,nan value,nan value,nan value,0,0,2,6,8,0,2297,320216.0,24.8182,22.9545,104.4091,0.0,False,-436.0,cw,2015
731,b1674f2f-dbc1-4c70-8fda-bb541fc39b04,Jordan,Anderson,Jordan Anderson,ACT,19,379,17,0,0,nan value,nan value,nan value,nan value,0,0,1,7,3,0,1949,240089.0,26.2941,21.7059,114.6471,0.0,False,-520.0,cw,2015
732,aaf8b44f-d95a-4bc1-ac93-759a1d88c825,Norm,Benning,Norm Benning,ACT,20,365,19,0,0,nan value,nan value,nan value,nan value,0,0,1,2,12,0,1389,259097.0,28.0526,24.7895,73.1053,0.0,False,-534.0,cw,2015
733,3560705d-b150-4bd3-8275-6093f01524bc,Matt,Tifft,Matt Tifft,ACT,21,327,12,0,0,nan value,nan value,nan value,nan value,0,5,5,7,3,0,1388,188524.0,14.5,16.75,115.6667,0.0,False,-572.0,cw,2015
734,3ee8cca6-048e-4e36-9216-ed27d294611b,Cole,Custer,Cole Custer,ACT,22,305,10,1,1,nan value,nan value,nan value,nan value,2,4,5,7,1,317,1676,188598.0,9.2,14.8,167.6,18.91,False,-594.0,cw,2015
735,a9988edd-7707-4a75-9ee5-d3a8cae0c8aa,Timmy,Hill,Timmy Hill,ACT,23,297,12,0,0,nan value,nan value,nan value,nan value,0,0,2,9,1,1,1775,188066.0,24.5,19.3333,147.9167,0.06,False,-602.0,cw,2015
736,4f63e2cc-e20e-43a4-ad00-1f54b6f7461d,Austin,Theriault,Austin Theriault,ACT,24,279,9,0,0,nan value,nan value,nan value,nan value,2,4,8,8,1,18,1262,167923.0,11.8889,12.1111,140.2222,1.43,False,-620.0,cw,2015
737,3f469f80-5b9c-4468-a674-a1672c4cbaca,Justin,Boston,Justin Boston,ACT,25,255,9,0,0,nan value,nan value,nan value,nan value,0,4,5,6,3,1,1193,142806.0,14.6667,15.7778,132.5556,0.08,False,-644.0,cw,2015
738,db988485-c318-4a47-9a5e-355b2b8f9aec,Justin,Jennings,Justin Jennings,ACT,26,237,15,0,0,nan value,nan value,nan value,nan value,0,0,0,2,11,2,772,191223.0,24.3333,27.3333,51.4667,0.26,False,-662.0,cw,2015
739,16497cd0-5add-407a-b9a8-eec7d62e413b,Christopher,Bell,Christopher Bell,ACT,27,231,7,1,0,nan value,nan value,nan value,nan value,2,3,5,6,1,111,1018,138410.0,9.2857,11.8571,145.4286,10.9,False,-668.0,cw,2015
740,38aabaad-d363-4a13-a6a5-ee45490fac14,Tyler,Tanner,Tyler Tanner,ACT,28,217,12,0,0,nan value,nan value,nan value,nan value,0,0,1,3,8,5,787,155096.0,25.9167,26.0,65.5833,0.64,False,-682.0,cw,2015
741,d18adf1a-679d-4ea5-a251-253ac7d03b75,Ryan,Ellis,Ryan Ellis,ACT,29,192,11,0,0,nan value,nan value,nan value,nan value,0,0,0,5,6,0,941,157896.0,26.3636,24.0,85.5455,0.0,False,-707.0,cw,2015
742,8c470476-1e7d-4d6e-9e23-b3369732bcdc,Caleb,Holman,Caleb Holman,ACT,30,166,7,0,0,nan value,nan value,nan value,nan value,0,1,2,3,3,0,1153,86818.0,18.4286,20.2857,164.7143,0.0,False,-733.0,cw,2015
743,4d840d49-2108-4ab3-9c0d-fb228bc08f49,Wendell,Chavous,Wendell Chavous,ACT,31,143,7,0,0,nan value,nan value,nan value,nan value,0,0,0,1,2,0,902,96712.0,28.0,23.5714,128.8571,0.0,False,-756.0,cw,2015
744,5ae1a122-28a3-461b-82e0-955c0d1132fa,BJ,McLeod,BJ McLeod,ACT,32,138,10,0,0,nan value,nan value,nan value,nan value,0,0,0,0,10,0,248,130083.0,24.2,28.5,24.8,0.0,False,-761.0,cw,2015
745,1fb0e2af-80f6-4c6b-bf02-c2c96a53c1ff,Joe,Nemechek,Joe Nemechek,ACT,33,129,4,0,0,nan value,nan value,nan value,nan value,0,2,3,4,0,0,497,69481.0,12.75,11.75,124.25,0.0,False,-770.0,cw,2015
746,6e5a779b-11fa-46bf-bfc9-51efedfe66c4,Gray,Gaulding,Gray Gaulding,ACT,34,118,4,0,0,nan value,nan value,nan value,nan value,0,1,2,3,0,9,696,64025.0,8.75,14.75,174.0,1.29,False,-781.0,cw,2015
747,9b72fb15-7192-4e19-910b-6022679ed2b1,Dalton,Sargeant,Dalton Sargeant,ACT,35,110,4,0,0,nan value,nan value,nan value,nan value,0,2,2,3,0,0,721,53240.0,14.5,16.5,180.25,0.0,False,-789.0,cw,2015
748,29f0f9db-1085-4122-ae5a-28bc8d5a64b1,James,Buescher,James Buescher,ACT,36,100,3,0,0,nan value,nan value,nan value,nan value,0,2,2,3,0,0,472,44239.0,9.3333,10.6667,157.3333,0.0,False,-799.0,cw,2015
749,35a6fe75-7b32-4b7b-af0c-e68cb0891f7a,Garrett,Smithley,Garrett Smithley,ACT,37,100,4,0,0,nan value,nan value,nan value,nan value,0,0,1,3,0,0,421,58466.0,23.75,19.0,105.25,0.0,False,-799.0,cw,2015
750,ee6b2d6c-caa9-496c-87d6-2d427bc168a8,Chad,Boat,Chad Boat,ACT,38,99,4,0,0,nan value,nan value,nan value,nan value,0,1,2,2,2,0,471,51693.0,19.25,19.25,117.75,0.0,False,-800.0,cw,2015
751,d07af745-5646-49d0-a566-fdf18c0070e1,Bobby,Pierce,Bobby Pierce,ACT,39,93,3,0,1,nan value,nan value,nan value,nan value,1,1,1,2,0,39,503,59687.0,18.3333,13.3333,167.6667,7.75,False,-806.0,cw,2015
752,9e7c6f14-d70d-4fd2-9088-b17f863ee568,Brandon,Brown,Brandon Brown,ACT,40,93,5,0,0,nan value,nan value,nan value,nan value,0,0,1,1,2,0,553,61524.0,23.0,25.4,110.6,0.0,False,-806.0,cw,2015
753,31c05f01-8b25-4c6a-9a76-75efe03abe13,Caleb,Roark,Caleb Roark,ACT,41,92,8,0,0,nan value,nan value,nan value,nan value,0,0,0,0,8,0,74,85026.0,28.875,31.0,9.25,0.0,False,-807.0,cw,2015
754,3ec3a264-978e-4d79-9f2a-3e2c7d38b8a0,Jesse,Little,Jesse Little,ACT,42,87,4,0,0,nan value,nan value,nan value,nan value,0,0,2,2,2,0,325,59698.0,14.75,22.25,81.25,0.0,False,-812.0,cw,2015
755,6e3ed92a-ee25-4dea-b116-d493ebccba07,Justin,Haley,Justin Haley,ACT,43,79,3,0,0,nan value,nan value,nan value,nan value,0,1,2,2,1,0,471,35470.0,15.3333,17.6667,157.0,0.0,False,-820.0,cw,2015
756,1a64406d-c51c-47ce-8fb9-a5bb62eb0d9f,Austin,Hill,Austin Hill,ACT,44,75,4,0,0,nan value,nan value,nan value,nan value,0,0,0,2,1,0,501,57372.0,21.75,21.75,125.25,0.0,False,-824.0,cw,2015
757,f1e6ee12-0c1e-44e4-8efe-9843e844363d,Bryan,Silas,Bryan Silas,ACT,45,73,3,0,0,nan value,nan value,nan value,nan value,0,1,1,1,1,0,343,48227.0,24.0,19.6667,114.3333,0.0,False,-826.0,cw,2015
758,4981bba7-2971-4c78-8fbd-feccf1afdb97,Todd,Peck,Todd Peck,ACT,46,69,4,0,0,nan value,nan value,nan value,nan value,0,0,0,0,3,0,143,50068.0,25.75,26.75,35.75,0.0,False,-830.0,cw,2015
759,5b580f91-0223-4c57-afb2-6df24d69d555,Chris,Fontaine,Chris Fontaine,ACT,47,64,3,0,0,nan value,nan value,nan value,nan value,0,1,1,2,1,0,300,46689.0,13.6667,16.3333,100.0,0.0,False,-835.0,cw,2015
760,3354a6c0-eac9-432e-80e1-38043ee4a26b,Akinori,Ogata,Akinori Ogata,ACT,48,64,3,0,0,nan value,nan value,nan value,nan value,0,0,0,1,1,0,410,39562.0,30.0,22.6667,136.6667,0.0,False,-835.0,cw,2015
761,3501c254-26a7-4ab8-830c-2b758ec51242,Tommy,Regan,Tommy Regan,ACT,49,55,3,0,0,nan value,nan value,nan value,nan value,0,0,0,0,2,0,389,37633.0,28.6667,25.6667,129.6667,0.0,False,-844.0,cw,2015
762,428f92fc-e3ed-4833-97a4-6c83af498144,Ruben,Pardo,Ruben Pardo,ACT,50,50,2,0,0,nan value,nan value,nan value,nan value,0,0,0,1,0,0,317,29900.0,24.5,19.0,158.5,0.0,False,-849.0,cw,2015
763,26f629b5-8682-4db6-a91f-bf0f732f505a,Austin,Cindric,Austin Cindric,ACT,51,49,2,0,0,nan value,nan value,nan value,nan value,0,0,1,1,0,0,349,28419.0,17.5,19.5,174.5,0.0,False,-850.0,cw,2015
764,13fc68d6-4368-4be0-b798-f9d9cbce85ab,Cody,Coughlin,Cody Coughlin,ACT,52,48,2,0,0,nan value,nan value,nan value,nan value,0,0,0,2,0,0,239,28799.0,24.0,20.0,119.5,0.0,False,-851.0,cw,2015
765,80ba3365-3f1b-458e-bbb9-872330c7463b,Rico,Abreu,Rico Abreu,ACT,53,47,2,0,0,nan value,nan value,nan value,nan value,0,0,1,1,1,0,178,30948.0,14.0,20.5,89.0,0.0,False,-852.0,cw,2015
766,248d899e-188a-480f-8187-843bd158a2e7,Chad,Finley,Chad Finley,ACT,54,46,2,0,0,nan value,nan value,nan value,nan value,0,0,0,0,0,0,237,28817.0,15.5,21.0,118.5,0.0,False,-853.0,cw,2015
767,fbc6a827-91db-4a6f-84a1-e3c928478c90,Clay,Greenfield,Clay Greenfield,ACT,55,39,2,0,0,nan value,nan value,nan value,nan value,0,0,0,1,1,0,247,25942.0,23.5,24.5,123.5,0.0,False,-860.0,cw,2015
